scenario,player_1_strategy,player_2_strategy,matches,troops_per_player,battlefields,total_battlefield_value,player_1_win_rate,player_2_win_rate,draw_rate,avg_player_1_score,avg_player_2_score,avg_margin,avg_runtime_ms,max_runtime_ms,avg_player_1_score_share,avg_player_2_score_share,avg_player_1_battlefield_wins,avg_player_2_battlefield_wins,avg_tied_battlefields,avg_player_1_hhi,avg_player_2_hhi,avg_player_1_entropy,avg_player_2_entropy,avg_player_1_unused_battlefields,avg_player_2_unused_battlefields,close_game_rate,decisive_game_rate
small,defensive_spread,weighted_value,150,15,4,10,0.0,0.5866666666666667,0.41333333333333333,4.413333333333333,5.586666666666667,-1.1733333333333333,0.012625333232184252,0.01920000067912042,0.44133333333333336,0.5586666666666666,0.5866666666666667,0.5866666666666667,2.8266666666666667,0.2888888888888889,0.3045333333333334,1.889246428509158,1.8262916010645185,0.0,0.0,0.41333333333333333,0.0
small,defensive_spread,winner_take_most,150,15,4,10,0.0,1.0,0.0,3.0,7.0,-4.0,0.014377996364297966,0.022099993657320738,0.3,0.7,2.0,2.0,0.0,0.2888888888888889,0.52,1.889246428509158,0.9709505944546686,0.0,2.0,0.0,1.0
small,noisy_weighted,anti_top_heavy,150,15,4,10,0.13333333333333333,0.86,0.006666666666666667,4.206666666666667,5.793333333333333,-1.5866666666666667,0.015067999484017491,0.0219999928958714,0.4206666666666667,0.5793333333333333,1.0,2.86,0.14,0.31034074074074075,0.3155555555555556,1.8170280297709398,1.781937063546704,0.0,0.0,0.14,0.0
small,noisy_weighted,balanced_priority,150,15,4,10,0.8666666666666667,0.02666666666666667,0.10666666666666667,6.42,3.58,2.84,0.013400665484368801,0.01819999306462705,0.642,0.35800000000000004,1.4466666666666668,1.3866666666666667,1.1666666666666667,0.3111703703703704,0.26222222222222225,1.8121105617574054,1.9655962303576018,0.0,0.0,0.22,0.5866666666666667
small,noisy_weighted,defensive_spread,150,15,4,10,0.46,0.32666666666666666,0.21333333333333335,5.193333333333333,4.806666666666667,0.38666666666666666,0.014775999200840792,0.0213000166695565,0.5193333333333334,0.48066666666666674,1.0466666666666666,1.1533333333333333,1.8,0.3063111111111111,0.2888888888888889,1.8266922503463954,1.889246428509158,0.0,0.0,0.6,0.13333333333333333
small,noisy_weighted,noisy_weighted,150,15,4,10,0.4533333333333333,0.3333333333333333,0.21333333333333335,5.116666666666666,4.883333333333334,0.23333333333333334,0.016261333754907053,0.023199972929432988,0.5116666666666667,0.48833333333333334,1.1533333333333333,1.16,1.6866666666666668,0.31194074074074074,0.3088592592592593,1.8093388453639443,1.8199160127247747,0.0,0.0,0.5733333333333334,0.16666666666666666
small,noisy_weighted,random_partition,150,15,4,10,0.6466666666666666,0.17333333333333334,0.18,6.176666666666667,3.8233333333333333,2.3533333333333335,0.011916667766248187,0.02020000829361379,0.6176666666666667,0.38233333333333336,1.9466666666666668,1.5533333333333332,0.5,0.3070814814814815,0.41410370370370375,1.8245758958671552,1.4954489735346574,0.0,0.47333333333333333,0.2733333333333333,0.49333333333333335
small,noisy_weighted,top_heavy,150,15,4,10,1.0,0.0,0.0,5.763333333333334,4.236666666666666,1.5266666666666666,0.014331331476569176,0.02139998832717538,0.5763333333333334,0.4236666666666667,2.526666666666667,1.0,0.47333333333333333,0.30761481481481484,0.5644444444444443,1.8230711752793036,1.2366407419411674,0.0,0.0,0.47333333333333333,0.0
small,noisy_weighted,uniform,150,15,4,10,0.9466666666666667,0.02666666666666667,0.02666666666666667,6.58,3.42,3.16,0.021424666435147326,0.033899996196851134,0.658,0.34199999999999997,1.56,1.7,0.74,0.30832592592592595,0.25333333333333335,1.8227393966524725,1.9898980954642873,0.0,0.0,0.26,0.6933333333333334
small,noisy_weighted,weighted_value,150,15,4,10,0.3333333333333333,0.4666666666666667,0.2,4.94,5.06,-0.12,0.017887331972209115,0.04640000406652689,0.49399999999999994,0.506,1.1133333333333333,1.14,1.7466666666666666,0.30862222222222224,0.3002666666666667,1.8214893867024409,1.843461099458511,0.0,0.0,0.5066666666666667,0.14666666666666667
small,noisy_weighted,winner_take_most,150,15,4,10,0.006666666666666667,0.9933333333333333,0.0,3.17,6.83,-3.66,0.015028000343590975,0.03819999983534217,0.317,0.6829999999999999,2.006666666666667,1.8933333333333333,0.1,0.3104,0.52,1.815062985841386,0.9709505944546686,0.0,2.0,0.1,0.8933333333333333
small,random_partition,anti_top_heavy,150,15,4,10,0.32666666666666666,0.4066666666666667,0.26666666666666666,4.81,5.19,-0.38,0.010338001496468982,0.018399994587525725,0.48100000000000004,0.519,1.5933333333333333,1.96,0.44666666666666666,0.41635555555555553,0.3155555555555556,1.4855177018971397,1.781937063546704,0.5066666666666667,0.0,0.36666666666666664,0.34
small,random_partition,balanced_priority,150,15,4,10,0.2866666666666667,0.56,0.15333333333333332,4.19,5.81,-1.62,0.01035599697691699,0.013899989426136017,0.419,0.5810000000000001,1.5266666666666666,2.006666666666667,0.4666666666666667,0.4276148148148149,0.26222222222222225,1.4404607530806155,1.9655962303576018,0.6333333333333333,0.0,0.24,0.5
small,random_partition,defensive_spread,150,15,4,10,0.10666666666666667,0.7666666666666667,0.12666666666666668,3.5733333333333333,6.426666666666667,-2.8533333333333335,0.011581332073546946,0.01889999839477241,0.35733333333333334,0.6426666666666667,1.5266666666666666,2.12,0.35333333333333333,0.42844444444444446,0.2888888888888889,1.4498480857162008,1.889246428509158,0.5466666666666666,0.0,0.20666666666666667,0.5866666666666667
small,random_partition,noisy_weighted,150,15,4,10,0.20666666666666667,0.56,0.23333333333333334,4.083333333333333,5.916666666666667,-1.8333333333333333,0.011469999832722047,0.05020000389777124,0.4083333333333333,0.5916666666666667,1.6733333333333333,1.8333333333333333,0.49333333333333335,0.41528888888888893,0.3105777777777778,1.4851905185350966,1.8126996800625421,0.54,0.0,0.34,0.43333333333333335
small,random_partition,random_partition,150,15,4,10,0.4,0.41333333333333333,0.18666666666666668,4.98,5.02,-0.04,0.006687333225272596,0.01090002479031682,0.498,0.502,1.7933333333333332,1.8533333333333333,0.35333333333333333,0.41469629629629634,0.41285925925925926,1.4946062855515743,1.4980739255576434,0.5133333333333333,0.46,0.24,0.46
small,random_partition,top_heavy,150,15,4,10,0.3466666666666667,0.47333333333333333,0.18,4.55,5.45,-0.9,0.011043333021613458,0.035500008380040526,0.455,0.545,2.02,1.5266666666666666,0.4533333333333333,0.4388148148148148,0.5644444444444443,1.4159252324319591,1.2366407419411674,0.64,0.0,0.37333333333333335,0.28
small,random_partition,uniform,150,15,4,10,0.22666666666666666,0.5666666666666667,0.20666666666666667,4.243333333333333,5.756666666666667,-1.5133333333333334,0.012860666999282936,0.06650001159869134,0.42433333333333334,0.5756666666666667,1.54,2.0733333333333333,0.38666666666666666,0.4116148148148148,0.25333333333333335,1.4916798486714913,1.9898980954642873,0.54,0.0,0.29333333333333333,0.5266666666666666
small,random_partition,weighted_value,150,15,4,10,0.15333333333333332,0.7066666666666667,0.14,3.8366666666666664,6.163333333333333,-2.3266666666666667,0.008452666030886272,0.018300022929906845,0.38366666666666666,0.6163333333333334,1.62,1.92,0.46,0.4226962962962963,0.3027555555555556,1.4641214534318245,1.833445558728682,0.5666666666666667,0.0,0.26,0.46
small,random_partition,winner_take_most,150,15,4,10,0.22,0.7,0.08,3.8566666666666665,6.1433333333333335,-2.2866666666666666,0.011679333789894978,0.03260001540184021,0.38566666666666666,0.6143333333333333,2.02,1.62,0.36,0.418962962962963,0.52,1.4836498781807252,0.9709505944546686,0.5133333333333333,2.0,0.18,0.6533333333333333
small,top_heavy,anti_top_heavy,150,15,4,10,0.0,1.0,0.0,4.0,6.0,-2.0,0.012770667090080678,0.04509999416768551,0.4,0.6,1.0,3.0,0.0,0.5644444444444443,0.3155555555555556,1.2366407419411674,1.781937063546704,0.0,0.0,0.0,0.0
small,top_heavy,balanced_priority,150,15,4,10,0.0,1.0,0.0,4.0,6.0,-2.0,0.010514000702338913,0.02479998511262238,0.4,0.6,1.0,3.0,0.0,0.5644444444444443,0.26222222222222225,1.2366407419411674,1.9655962303576018,0.0,0.0,0.0,0.0
small,top_heavy,defensive_spread,150,15,4,10,0.0,1.0,0.0,4.0,6.0,-2.0,0.013539333400937418,0.039700011257082224,0.4,0.6,1.0,3.0,0.0,0.5644444444444443,0.2888888888888889,1.2366407419411674,1.889246428509158,0.0,0.0,0.0,0.0
small,top_heavy,noisy_weighted,150,15,4,10,0.0,1.0,0.0,4.273333333333333,5.726666666666667,-1.4533333333333334,0.012762667223190268,0.036200013710185885,0.4273333333333334,0.5726666666666667,1.0,2.453333333333333,0.5466666666666666,0.5644444444444443,0.3127111111111111,1.2366407419411674,1.808304929896589,0.0,0.0,0.5466666666666666,0.0
small,top_heavy,random_partition,150,15,4,10,0.49333333333333335,0.35333333333333333,0.15333333333333332,5.576666666666667,4.423333333333333,1.1533333333333333,0.011524667497724295,0.06289998418651521,0.5576666666666668,0.4423333333333333,1.5266666666666666,2.02,0.4533333333333333,0.5644444444444443,0.42293333333333333,1.2366407419411674,1.46940068109622,0.0,0.54,0.29333333333333333,0.35333333333333333
small,top_heavy,top_heavy,150,15,4,10,0.0,0.0,1.0,5.0,5.0,0.0,0.012550667549173037,0.02030000905506313,0.5,0.5,0.0,0.0,4.0,0.5644444444444443,0.5644444444444443,1.2366407419411674,1.2366407419411674,0.0,0.0,1.0,0.0
small,top_heavy,uniform,150,15,4,10,0.0,1.0,0.0,4.0,6.0,-2.0,0.016027333137268823,0.05490001058205962,0.4,0.6,1.0,3.0,0.0,0.5644444444444443,0.25333333333333335,1.2366407419411674,1.9898980954642873,0.0,0.0,0.0,0.0
small,top_heavy,weighted_value,150,15,4,10,0.0,1.0,0.0,4.276666666666666,5.723333333333334,-1.4466666666666668,0.014774666827482482,0.021100015146657825,0.4276666666666667,0.5723333333333334,1.0,2.4466666666666668,0.5533333333333333,0.5644444444444443,0.3036444444444445,1.2366407419411674,1.8298685798966001,0.0,0.0,0.5533333333333333,0.0
small,top_heavy,winner_take_most,150,15,4,10,1.0,0.0,0.0,7.0,3.0,4.0,0.015865999545591574,0.05060000694356859,0.7,0.3,3.0,1.0,0.0,0.5644444444444443,0.52,1.2366407419411674,0.9709505944546686,0.0,2.0,0.0,1.0
small,uniform,anti_top_heavy,150,15,4,10,0.0,0.3,0.7,4.85,5.15,-0.3,0.020948000019416213,0.9015999967232347,0.485,0.515,1.7,2.0,0.3,0.25333333333333335,0.3155555555555556,1.9898980954642873,1.781937063546704,0.0,0.0,1.0,0.0
small,uniform,balanced_priority,150,15,4,10,0.0,1.0,0.0,3.6933333333333334,6.306666666666667,-2.6133333333333333,0.014115332742221653,0.025500019546598196,0.36933333333333335,0.6306666666666666,1.4533333333333334,1.2666666666666666,1.28,0.25333333333333335,0.26222222222222225,1.9898980954642873,1.9655962303576018,0.0,0.0,0.18666666666666668,0.5333333333333333
small,uniform,defensive_spread,150,15,4,10,0.0,1.0,0.0,3.79,6.21,-2.42,0.014176666348551711,0.06319998647086322,0.379,0.621,1.72,1.2866666666666666,0.9933333333333333,0.25333333333333335,0.2888888888888889,1.9898980954642873,1.889246428509158,0.0,0.0,0.43333333333333335,0.5666666666666667
small,uniform,noisy_weighted,150,15,4,10,0.02,0.94,0.04,3.3033333333333332,6.696666666666666,-3.3933333333333335,0.018793333632250626,0.07270000060088933,0.3303333333333333,0.6696666666666666,1.6933333333333334,1.6466666666666667,0.66,0.25333333333333335,0.3118222222222222,1.9898980954642873,1.8115040168618008,0.0,0.0,0.22666666666666666,0.7266666666666667
small,uniform,random_partition,150,15,4,10,0.6066666666666667,0.25333333333333335,0.14,5.87,4.13,1.74,0.009678000933490694,0.04029998672194779,0.587,0.41300000000000003,2.14,1.4933333333333334,0.36666666666666664,0.25333333333333335,0.4328296296296296,1.9898980954642873,1.4370454049614276,0.0,0.6,0.24,0.5533333333333333
small,uniform,top_heavy,150,15,4,10,1.0,0.0,0.0,6.0,4.0,2.0,0.014478665931771198,0.02269999822601676,0.6,0.4,3.0,1.0,0.0,0.25333333333333335,0.5644444444444443,1.9898980954642873,1.2366407419411674,0.0,0.0,0.0,0.0
small,uniform,uniform,150,15,4,10,0.38,0.35333333333333333,0.26666666666666666,5.026666666666666,4.973333333333334,0.05333333333333334,0.012041998949522773,0.10139998630620539,0.5026666666666667,0.4973333333333334,0.7333333333333333,0.7333333333333333,2.533333333333333,0.25333333333333335,0.25333333333333335,1.9898980954642873,1.9898980954642873,0.0,0.0,0.6266666666666667,0.10666666666666667
small,uniform,weighted_value,150,15,4,10,0.0,1.0,0.0,3.2666666666666666,6.733333333333333,-3.466666666666667,0.012401999168408414,0.03580001066438854,0.32666666666666666,0.6733333333333333,1.7266666666666666,1.64,0.6333333333333333,0.25333333333333335,0.3029333333333334,1.9898980954642873,1.8327301629622654,0.0,0.0,0.21333333333333335,0.7866666666666666
small,uniform,winner_take_most,150,15,4,10,0.0,1.0,0.0,3.0,7.0,-4.0,0.01716133439913392,0.03510000533424318,0.3,0.7,2.0,2.0,0.0,0.25333333333333335,0.52,1.9898980954642873,0.9709505944546686,0.0,2.0,0.0,1.0
small,weighted_value,anti_top_heavy,150,15,4,10,0.0,1.0,0.0,4.0,6.0,-2.0,0.012953334565584859,0.018699996871873736,0.4,0.6,1.0,3.0,0.0,0.30240000000000006,0.3155555555555556,1.8348763502615144,1.781937063546704,0.0,0.0,0.0,0.0
small,weighted_value,balanced_priority,150,15,4,10,1.0,0.0,0.0,7.33,2.67,4.66,0.012311332587463161,0.02190002123825252,0.733,0.26699999999999996,1.5533333333333332,1.0,1.4466666666666668,0.3036444444444445,0.26222222222222225,1.8298685798966001,1.9655962303576018,0.0,0.0,0.0,1.0
small,weighted_value,defensive_spread,150,15,4,10,0.52,0.0,0.48,5.52,4.48,1.04,0.013147333908515671,0.01680001150816679,0.5519999999999999,0.448,0.52,0.52,2.96,0.3027555555555556,0.2888888888888889,1.833445558728682,1.889246428509158,0.0,0.0,0.48,0.0
small,weighted_value,noisy_weighted,150,15,4,10,0.3466666666666667,0.41333333333333333,0.24,4.976666666666667,5.023333333333333,-0.04666666666666667,0.013478665884273747,0.022499996703118086,0.4976666666666667,0.5023333333333333,1.1466666666666667,1.1733333333333333,1.68,0.3036444444444445,0.31105185185185186,1.8298685798966001,1.8142017358874356,0.0,0.0,0.5666666666666667,0.13333333333333333
small,weighted_value,random_partition,150,15,4,10,0.74,0.14666666666666667,0.11333333333333333,6.263333333333334,3.736666666666667,2.526666666666667,0.011078667788145443,0.02069998299703002,0.6263333333333333,0.37366666666666665,1.9466666666666668,1.4533333333333334,0.6,0.304,0.43774814814814816,1.8284377883637675,1.4298076299209108,0.0,0.6133333333333333,0.26,0.52
small,weighted_value,top_heavy,150,15,4,10,1.0,0.0,0.0,5.763333333333334,4.236666666666666,1.5266666666666666,0.0127453349220256,0.021700019715353847,0.5763333333333334,0.4236666666666667,2.526666666666667,1.0,0.47333333333333333,0.3015111111111112,0.5644444444444443,1.8384533290935963,1.2366407419411674,0.0,0.0,0.47333333333333333,0.0
small,weighted_value,uniform,150,15,4,10,1.0,0.0,0.0,6.726666666666667,3.2733333333333334,3.453333333333333,0.013519332860596478,0.05220001912675798,0.6726666666666667,0.32733333333333337,1.6666666666666667,1.7733333333333334,0.56,0.3025777777777778,0.25333333333333335,1.8341609544950983,1.9898980954642873,0.0,0.0,0.22666666666666666,0.7733333333333333
small,weighted_value,weighted_value,150,15,4,10,0.24666666666666667,0.26,0.49333333333333335,4.986666666666666,5.013333333333334,-0.02666666666666667,0.012902666348963976,0.022499996703118086,0.49866666666666665,0.5013333333333333,0.5066666666666667,0.5066666666666667,2.986666666666667,0.30240000000000006,0.3027555555555556,1.8348763502615144,1.833445558728682,0.0,0.0,0.49333333333333335,0.0
small,weighted_value,winner_take_most,150,15,4,10,0.0,1.0,0.0,3.0,7.0,-4.0,0.014256665987583498,0.025200017262250185,0.3,0.7,2.0,2.0,0.0,0.3041777777777778,0.52,1.827722392597351,0.9709505944546686,0.0,2.0,0.0,1.0
small,winner_take_most,anti_top_heavy,150,15,4,10,1.0,0.0,0.0,5.5,4.5,1.0,0.019016666531873245,0.031400006264448166,0.55,0.45,1.0,2.0,1.0,0.52,0.3155555555555556,0.9709505944546686,1.781937063546704,2.0,0.0,1.0,0.0
small,winner_take_most,balanced_priority,150,15,4,10,1.0,0.0,0.0,7.0,3.0,4.0,0.012213335139676929,0.047699984861537814,0.7,0.3,2.0,2.0,0.0,0.52,0.26222222222222225,0.9709505944546686,1.9655962303576018,2.0,0.0,0.0,1.0
small,winner_take_most,defensive_spread,150,15,4,10,1.0,0.0,0.0,7.0,3.0,4.0,0.0195786653785035,0.03480000304989517,0.7,0.3,2.0,2.0,0.0,0.52,0.2888888888888889,0.9709505944546686,1.889246428509158,2.0,0.0,0.0,1.0
small,winner_take_most,noisy_weighted,150,15,4,10,0.9933333333333333,0.006666666666666667,0.0,6.75,3.25,3.5,0.0191386672668159,0.03509997623041272,0.675,0.325,1.84,2.006666666666667,0.15333333333333332,0.52,0.31075555555555556,0.9709505944546686,1.8170797266023646,2.0,0.0,0.15333333333333332,0.84
small,winner_take_most,random_partition,150,15,4,10,0.7333333333333333,0.23333333333333334,0.03333333333333333,6.203333333333333,3.796666666666667,2.4066666666666667,0.013606666082826754,0.02549999044276774,0.6203333333333333,0.37966666666666665,1.6466666666666667,2.02,0.3333333333333333,0.52,0.41457777777777777,0.9709505944546686,1.4900825018697392,2.0,0.49333333333333335,0.13333333333333333,0.6733333333333333
small,winner_take_most,top_heavy,150,15,4,10,0.0,1.0,0.0,3.0,7.0,-4.0,0.016479332892534632,0.07489998824894428,0.3,0.7,1.0,3.0,0.0,0.52,0.5644444444444443,0.9709505944546686,1.2366407419411674,2.0,0.0,0.0,1.0
small,winner_take_most,uniform,150,15,4,10,1.0,0.0,0.0,7.0,3.0,4.0,0.011280664475634694,0.02540001878514886,0.7,0.3,2.0,2.0,0.0,0.52,0.25333333333333335,0.9709505944546686,1.9898980954642873,2.0,0.0,0.0,1.0
small,winner_take_most,weighted_value,150,15,4,10,1.0,0.0,0.0,7.0,3.0,4.0,0.013007998932152987,0.038700003642588854,0.7,0.3,2.0,2.0,0.0,0.52,0.3027555555555556,0.9709505944546686,1.833445558728682,2.0,0.0,0.0,1.0
small,winner_take_most,winner_take_most,150,15,4,10,0.0,0.0,1.0,5.0,5.0,0.0,0.017545332278435428,0.04189999890513718,0.5,0.5,0.0,0.0,4.0,0.52,0.52,0.9709505944546686,0.9709505944546686,2.0,2.0,1.0,0.0
wide,anti_top_heavy,anti_top_heavy,400,60,10,49,0.0,0.0,1.0,24.5,24.5,0.0,0.030099999057711102,0.10259999544359744,0.5,0.5,0.0,0.0,10.0,0.12277777777777779,0.12277777777777779,3.1541681928449417,3.1541681928449417,0.0,0.0,1.0,0.0
wide,anti_top_heavy,balanced_priority,400,60,10,49,1.0,0.0,0.0,33.0,16.0,17.0,0.028887999360449612,0.04230000195093453,0.673469387755102,0.326530612244898,5.0,3.0,2.0,0.12277777777777779,0.10722222222222222,3.1541681928449417,3.2707074231181084,0.0,0.0,0.0,1.0
wide,anti_top_heavy,defensive_spread,400,60,10,49,1.0,0.0,0.0,38.0,11.0,27.0,0.017085749641410075,0.06940000457689166,0.7755102040816326,0.22448979591836735,7.0,1.0,2.0,0.12277777777777779,0.11833333333333335,3.1541681928449417,3.1924947996837694,0.0,0.0,0.0,1.0
wide,anti_top_heavy,noisy_weighted,400,60,10,49,0.9425,0.0475,0.01,30.855,18.145,12.71,0.030243249420891516,0.07360000745393336,0.6296938775510204,0.3703061224489796,5.9375,1.735,2.3275,0.12277777777777779,0.12824305555555557,3.1541681928449417,3.1208947208040287,0.0,0.0,0.0425,0.5125
wide,anti_top_heavy,random_partition,400,60,10,49,0.805,0.1775,0.0175,29.2725,19.7275,9.545,0.017890250965137966,0.029300019377842546,0.5973979591836734,0.4026020408163265,5.3625,3.9475,0.69,0.12277777777777779,0.18080000000000002,3.1541681928449417,2.76547761697867,0.0,0.8425,0.0975,0.3875
wide,anti_top_heavy,top_heavy,400,60,10,49,1.0,0.0,0.0,40.0,9.0,31.0,0.022931249695830047,0.06390002090483904,0.8163265306122449,0.1836734693877551,9.0,1.0,0.0,0.12277777777777779,0.31555555555555553,3.1541681928449417,2.375652212593065,0.0,0.0,0.0,1.0
wide,anti_top_heavy,uniform,400,60,10,49,1.0,0.0,0.0,28.0,21.0,7.0,0.012054250764776953,0.022899999748915434,0.5714285714285714,0.42857142857142855,4.0,5.0,1.0,0.12277777777777779,0.10000000000000002,3.1541681928449417,3.321928094887362,0.0,0.0,0.0,0.0
wide,anti_top_heavy,weighted_value,400,60,10,49,1.0,0.0,0.0,40.0,9.0,31.0,0.018374750143266283,0.025999994250014424,0.8163265306122449,0.1836734693877551,9.0,1.0,0.0,0.12277777777777779,0.12555555555555556,3.1541681928449417,3.1306697006079904,0.0,0.0,0.0,1.0
wide,anti_top_heavy,winner_take_most,400,60,10,49,1.0,0.0,0.0,25.0,24.0,1.0,0.0327734999882523,0.049700000090524554,0.5102040816326531,0.4897959183673469,7.0,3.0,0.0,0.12277777777777779,0.3355555555555555,3.1541681928449417,1.5801454700463617,0.0,7.0,1.0,0.0
wide,balanced_priority,anti_top_heavy,400,60,10,49,0.0,1.0,0.0,16.0,33.0,-17.0,0.030006749657331966,0.04140002420172095,0.326530612244898,0.673469387755102,3.0,5.0,2.0,0.10722222222222222,0.12277777777777779,3.2707074231181084,3.1541681928449417,0.0,0.0,0.0,1.0
wide,balanced_priority,balanced_priority,400,60,10,49,0.0,0.0,1.0,24.5,24.5,0.0,0.016985250549623743,0.072900002123788,0.5,0.5,0.0,0.0,10.0,0.10722222222222222,0.10722222222222222,3.2707074231181084,3.2707074231181084,0.0,0.0,1.0,0.0
wide,balanced_priority,defensive_spread,400,60,10,49,0.0,1.0,0.0,17.5,31.5,-14.0,0.015578999955323525,0.027700007194653153,0.35714285714285715,0.6428571428571429,4.0,3.0,3.0,0.10722222222222222,0.11833333333333335,3.2707074231181084,3.1924947996837694,0.0,0.0,0.0,1.0
wide,balanced_priority,noisy_weighted,400,60,10,49,0.1825,0.7825,0.035,21.15,27.85,-6.7,0.023314998761634342,0.08410000009462237,0.43163265306122445,0.5683673469387756,4.96,3.335,1.705,0.10722222222222222,0.1277486111111111,3.2707074231181084,3.124106150405536,0.0,0.0,0.1275,0.2225
wide,balanced_priority,random_partition,400,60,10,49,0.9,0.095,0.005,31.68125,17.31875,14.3625,0.01673100072366651,0.024800014216452837,0.6465561224489795,0.3534438775510204,5.6375,3.6525,0.71,0.10722222222222222,0.1816486111111111,3.2707074231181084,2.762369553553558,0.0,0.865,0.04,0.5575
wide,balanced_priority,top_heavy,400,60,10,49,1.0,0.0,0.0,40.0,9.0,31.0,0.027116250494145788,0.06010002107359469,0.8163265306122449,0.1836734693877551,9.0,1.0,0.0,0.10722222222222222,0.31555555555555553,3.2707074231181084,2.375652212593065,0.0,0.0,0.0,1.0
wide,balanced_priority,uniform,400,60,10,49,1.0,0.0,0.0,32.5,16.5,16.0,0.01697775151114911,0.08739999611862004,0.6632653061224489,0.336734693877551,4.0,5.0,1.0,0.10722222222222222,0.10000000000000002,3.2707074231181084,3.321928094887362,0.0,0.0,0.0,1.0
wide,balanced_priority,weighted_value,400,60,10,49,0.0,1.0,0.0,17.5,31.5,-14.0,0.02878399951441679,0.06510000093840063,0.35714285714285715,0.6428571428571429,4.0,3.0,3.0,0.10722222222222222,0.12555555555555556,3.2707074231181084,3.1306697006079904,0.0,0.0,0.0,1.0
wide,balanced_priority,winner_take_most,400,60,10,49,1.0,0.0,0.0,25.0,24.0,1.0,0.034521000197855756,0.06960000609979033,0.5102040816326531,0.4897959183673469,7.0,3.0,0.0,0.10722222222222222,0.3355555555555555,3.2707074231181084,1.5801454700463617,0.0,7.0,1.0,0.0
wide,defensive_spread,anti_top_heavy,400,60,10,49,0.0,1.0,0.0,11.0,38.0,-27.0,0.030872750066919252,0.04350001108832657,0.22448979591836735,0.7755102040816326,1.0,7.0,2.0,0.11833333333333335,0.12277777777777779,3.1924947996837694,3.1541681928449417,0.0,0.0,0.0,1.0
wide,defensive_spread,balanced_priority,400,60,10,49,1.0,0.0,0.0,31.5,17.5,14.0,0.03401349938940257,0.15150001854635775,0.6428571428571429,0.35714285714285715,3.0,4.0,3.0,0.11833333333333335,0.10722222222222222,3.1924947996837694,3.2707074231181084,0.0,0.0,0.0,1.0
wide,defensive_spread,defensive_spread,400,60,10,49,0.0,0.0,1.0,24.5,24.5,0.0,0.03402125017601065,0.08379999781027436,0.5,0.5,0.0,0.0,10.0,0.11833333333333335,0.11833333333333335,3.1924947996837694,3.1924947996837694,0.0,0.0,1.0,0.0
wide,defensive_spread,noisy_weighted,400,60,10,49,0.385,0.56,0.055,23.97375,25.02625,-1.0525,0.034577749684103765,0.4428999964147806,0.4892602040816327,0.5107397959183673,3.895,2.9875,3.1175,0.11833333333333335,0.1277,3.1924947996837694,3.1246141677415036,0.0,0.0,0.135,0.0875
wide,defensive_spread,random_partition,400,60,10,49,0.92,0.075,0.005,32.12625,16.87375,15.2525,0.03260624980612192,0.9720000089146197,0.6556377551020408,0.3443622448979592,5.52,3.8,0.68,0.11833333333333335,0.18488055555555555,3.1924947996837694,2.7495921101878906,0.0,0.7875,0.0475,0.6125
wide,defensive_spread,top_heavy,400,60,10,49,1.0,0.0,0.0,40.0,9.0,31.0,0.031965001253411174,0.06130000110715628,0.8163265306122449,0.1836734693877551,9.0,1.0,0.0,0.11833333333333335,0.31555555555555553,3.1924947996837694,2.375652212593065,0.0,0.0,0.0,1.0
wide,defensive_spread,uniform,400,60,10,49,1.0,0.0,0.0,32.5,16.5,16.0,0.026985499789589085,0.25060001644305885,0.6632653061224489,0.336734693877551,4.0,5.0,1.0,0.11833333333333335,0.10000000000000002,3.1924947996837694,3.321928094887362,0.0,0.0,0.0,1.0
wide,defensive_spread,weighted_value,400,60,10,49,0.0,1.0,0.0,19.0,30.0,-11.0,0.030729750069440342,0.11950000771321356,0.3877551020408163,0.6122448979591837,2.0,2.0,6.0,0.11833333333333335,0.12555555555555556,3.1924947996837694,3.1306697006079904,0.0,0.0,0.0,0.0
wide,defensive_spread,winner_take_most,400,60,10,49,1.0,0.0,0.0,25.0,24.0,1.0,0.03741675056517124,0.1516000193078071,0.5102040816326531,0.4897959183673469,7.0,3.0,0.0,0.11833333333333335,0.3355555555555555,3.1924947996837694,1.5801454700463617,0.0,7.0,1.0,0.0
wide,noisy_weighted,anti_top_heavy,400,60,10,49,0.0475,0.9325,0.02,17.9525,31.0475,-13.095,0.024050499996519648,0.12039998546242714,0.36637755102040814,0.6336224489795919,1.695,5.95,2.355,0.12793888888888888,0.12277777777777779,3.1232644271864096,3.1541681928449417,0.0,0.0,0.0575,0.5425
wide,noisy_weighted,balanced_priority,400,60,10,49,0.7875,0.185,0.0275,27.5925,21.4075,6.185,0.03081275033764541,0.0405999890062958,0.5631122448979592,0.4368877551020408,3.34,5.03,1.63,0.1274347222222222,0.10722222222222222,3.126841244222791,3.2707074231181084,0.0,0.0,0.1,0.22
wide,noisy_weighted,defensive_spread,400,60,10,49,0.5025,0.44,0.0575,24.9325,24.0675,0.865,0.03570025015505962,0.09079999290406704,0.5088265306122449,0.49117346938775513,3.0225,3.9575,3.02,0.12784722222222222,0.11833333333333335,3.1238875425255053,3.1924947996837694,0.0,0.0,0.145,0.07
wide,noisy_weighted,noisy_weighted,400,60,10,49,0.51,0.46,0.03,24.6975,24.3025,0.395,0.03437724990362767,0.06570000550709665,0.504030612244898,0.495969387755102,3.55,3.5625,2.8875,0.12776944444444444,0.12725416666666667,3.123595927465712,3.127371822209073,0.0,0.0,0.155,0.1125
